timestamp_iso,timestamp_ms,session_id,test_id,state,state_name,fault_flags_hex,fault_list,estop,arm,mode_air,mode_water,charge,discharge,v_alt_V,i_load_A,power_alt_W,i_pump_A,i_comp_A,power_pump_W,power_comp_W,p1_vessel_psi,p2_motor_psi,p_hydro_mbar,temp_water_C,depth_cm,rpm_alt,rpm_water,water_valve_cmd_pct,water_valve_fb_pct,air_pulse_hz,compressor_on,pump_on,air_arm_open,water_valve_open,air_pulsing,v_setpoint_V,energy_alt_J,energy_pump_J,energy_comp_J,energy_input_J,eta_round_trip_pct,dp1_dt_psi_per_s
2026-06-04T23:44:37.799+00:00,52911,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.479,7.641,1617.48,916.92,148.75,75.35,1004.4,20.5,-2.4,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,71456.33,40135.39,111591.72,0.0,571.14
2026-06-04T23:44:37.964+00:00,53087,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.541,7.655,1624.92,918.6,-8.87,-9.32,1004.4,20.5,-2.4,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,71742.32,40297.06,112039.38,0.0,-895.57
2026-06-04T23:44:38.076+00:00,53263,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.518,7.609,1622.16,913.08,165.61,77.55,1004.4,20.5,-2.4,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,72027.82,40457.77,112485.58,0.0,991.36
2026-06-04T23:44:38.253+00:00,53439,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.44,7.566,1612.8,907.92,13.36,8.88,1004.4,20.5,-2.4,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,72311.67,40617.56,112929.23,0.0,-865.06
2026-06-04T23:44:38.477+00:00,53614,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.388,7.554,1606.56,906.48,110.63,45.66,1004.4,20.5,-2.4,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,72592.82,40776.19,113369.01,0.0,555.83
2026-06-04T23:44:38.641+00:00,53790,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.326,7.535,1599.12,904.2,92.05,48.1,1004.4,20.5,-2.4,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,72874.26,40935.33,113809.6,0.0,-105.57
2026-06-04T23:44:38.781+00:00,53966,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.407,7.604,1608.84,912.48,29.0,4.97,1004.4,20.5,-2.4,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,73157.42,41095.93,114253.35,0.0,-358.24
2026-06-04T23:44:38.958+00:00,54142,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.476,7.62,1617.12,914.4,161.21,80.11,1004.4,20.5,-2.4,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,73442.03,41256.86,114698.9,0.0,751.19
2026-06-04T23:44:39.133+00:00,54319,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.514,7.605,1621.68,912.6,-8.62,-8.1,1004.4,20.5,-2.4,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,73729.07,41418.39,115147.46,0.0,-959.49
2026-06-04T23:44:39.336+00:00,54494,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.426,7.562,1611.12,907.44,161.7,74.98,1004.4,20.5,-2.4,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,74011.02,41577.2,115588.21,0.0,973.26
2026-06-04T23:44:39.486+00:00,54670,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.351,7.528,1602.12,903.36,34.13,17.06,1004.4,20.5,-2.4,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,74292.99,41736.19,116029.18,0.0,-724.83
2026-06-04T23:44:39.662+00:00,54846,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.287,7.521,1594.44,902.52,89.85,34.54,1004.4,20.5,-2.4,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,74573.61,41895.03,116468.64,0.0,316.59
2026-06-04T23:44:39.841+00:00,55022,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.334,7.581,1600.08,909.72,111.11,57.63,1004.4,20.5,-2.4,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,74855.22,42055.14,116910.37,0.0,120.8
2026-06-04T23:44:40.031+00:00,55198,1308aaef-c453-4016-bfef-7433d1b6411f,,10,FAULT,0x0C81,ESTOP|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,13.414,7.609,1609.68,913.08,7.99,-5.77,1004.4,20.5,-2.4,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,0.0,75138.53,42215.84,117354.37,0.0,-585.91
