timestamp_iso,timestamp_ms,session_id,test_id,state,state_name,fault_flags_hex,fault_list,estop,arm,mode_air,mode_water,charge,discharge,v_alt_V,i_load_A,power_alt_W,i_pump_A,i_comp_A,power_pump_W,power_comp_W,p1_vessel_psi,p2_motor_psi,p_hydro_mbar,temp_water_C,depth_cm,rpm_alt,rpm_water,water_valve_cmd_pct,water_valve_fb_pct,air_pulse_hz,compressor_on,pump_on,air_arm_open,water_valve_open,air_pulsing,v_setpoint_V,energy_alt_J,energy_pump_J,energy_comp_J,energy_input_J,eta_round_trip_pct,dp1_dt_psi_per_s
2026-06-05T01:13:03.088+00:00,199235,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.14,0.0,0.0,4.008,1.789,480.96,214.68,47.58,-1.01,0.0,0.0,0.0,0.0,0.0,0.0,50.1,0.0,0,0,0,0,0,8.0,0.01,102726.74,56814.92,159541.66,0.0,-4.1
2026-06-05T01:13:03.128+00:00,199352,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.19,0.0,0.0,4.008,1.79,480.96,214.8,48.06,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,51.1,0.0,0,0,0,0,0,8.0,0.01,102783.01,56840.05,159623.06,0.0,4.1
2026-06-05T01:13:03.247+00:00,199469,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,3.992,1.782,479.04,213.84,47.58,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,51.1,0.0,0,0,0,0,0,8.0,0.01,102839.06,56865.07,159704.13,0.0,-4.1
2026-06-05T01:13:03.362+00:00,199584,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,3.988,1.788,478.56,214.56,48.06,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0,0,0,0,0,8.0,0.01,102894.09,56889.75,159783.84,0.0,4.17
2026-06-05T01:13:03.480+00:00,199701,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,3.98,1.791,477.6,214.92,47.82,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0,0,0,0,0,8.0,0.01,102949.97,56914.89,159864.86,0.0,-2.05
2026-06-05T01:13:03.635+00:00,199818,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,3.98,1.791,477.6,214.92,47.82,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,51.1,0.0,0,0,0,0,0,8.0,0.01,103005.85,56940.04,159945.89,0.0,0.0
2026-06-05T01:13:03.728+00:00,199934,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,3.99,1.795,478.8,215.4,48.06,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,51.6,0.0,0,0,0,0,0,8.0,0.01,103061.39,56965.02,160026.42,0.0,2.07
2026-06-05T01:13:03.829+00:00,200050,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.04,0.0,0.0,3.987,1.793,478.44,215.16,47.82,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,51.2,0.0,0,0,0,0,0,8.0,0.01,103116.89,56989.98,160106.87,0.0,-2.07
2026-06-05T01:13:03.947+00:00,200167,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,3.97,1.788,476.4,214.56,48.55,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,51.9,0.0,0,0,0,0,0,8.0,0.01,103172.63,57015.09,160187.71,0.0,6.24
2026-06-05T01:13:04.062+00:00,200284,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,3.979,1.783,477.48,213.96,48.06,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0,0,0,0,0,8.0,0.01,103228.5,57040.12,160268.61,0.0,-4.19
2026-06-05T01:13:04.180+00:00,200400,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,3.987,1.791,478.44,214.92,46.35,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0,0,0,0,0,8.0,0.01,103283.99,57065.05,160349.04,0.0,-14.74
2026-06-05T01:13:04.372+00:00,200517,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,3.995,1.788,479.4,214.56,47.58,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,51.6,0.0,0,0,0,0,0,8.0,0.01,103340.08,57090.15,160430.24,0.0,10.51
2026-06-05T01:13:04.469+00:00,200633,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.09,0.0,0.0,4.01,1.792,481.2,215.04,48.06,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,52.2,0.0,0,0,0,0,0,8.0,0.01,103395.9,57115.1,160511.0,0.0,4.14
2026-06-05T01:13:04.573+00:00,200750,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.038,1.807,484.56,216.84,48.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.8,0.0,0,0,0,0,0,8.0,0.01,103452.6,57140.47,160593.06,0.0,2.14
2026-06-05T01:13:04.647+00:00,200866,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.071,1.828,488.52,219.36,46.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.3,0.0,0,0,0,0,0,8.0,0.01,103509.26,57165.91,160675.18,0.0,-18.97
2026-06-05T01:13:04.762+00:00,200982,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.09,0.0,0.0,4.088,1.846,490.56,221.52,48.06,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,52.1,0.0,0,0,0,0,0,8.0,0.01,103566.17,57191.61,160757.78,0.0,16.81
2026-06-05T01:13:04.881+00:00,201099,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.14,0.0,0.0,4.084,1.844,490.08,221.28,48.31,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0,0,0,0,0,8.0,0.01,103623.51,57217.5,160841.01,0.0,2.14
2026-06-05T01:13:05.001+00:00,201216,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.068,1.839,488.16,220.68,48.06,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,52.1,0.0,0,0,0,0,0,8.0,0.01,103680.62,57243.32,160923.94,0.0,-2.14
2026-06-05T01:13:05.114+00:00,201332,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.077,1.853,489.24,222.36,48.06,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,52.4,0.0,0,0,0,0,0,8.0,0.01,103737.38,57269.11,161006.49,0.0,0.0
2026-06-05T01:13:05.304+00:00,201448,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.04,0.0,0.0,4.073,1.851,488.76,222.12,48.06,-0.76,0.0,0.0,0.0,0.0,0.0,0.0,52.5,0.0,0,0,0,0,0,8.0,0.01,103794.07,57294.88,161088.95,0.0,0.0
2026-06-05T01:13:05.348+00:00,201565,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.09,0.0,0.0,4.07,1.852,488.4,222.24,48.06,-0.76,0.0,0.0,0.0,0.0,0.0,0.0,52.3,0.0,0,0,0,0,0,8.0,0.01,103851.21,57320.88,161172.1,0.0,0.0
2026-06-05T01:13:05.463+00:00,201681,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.082,1.845,489.84,221.4,47.82,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,52.4,0.0,0,0,0,0,0,8.0,0.01,103908.04,57346.56,161254.6,0.0,-2.07
2026-06-05T01:13:05.581+00:00,201798,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.097,1.846,491.64,221.52,47.82,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,52.3,0.0,0,0,0,0,0,8.0,0.01,103965.56,57372.48,161338.04,0.0,0.0
2026-06-05T01:13:05.696+00:00,201914,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.099,1.848,491.88,221.76,48.31,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,52.6,0.0,0,0,0,0,0,8.0,0.01,104022.62,57398.21,161420.82,0.0,4.22
2026-06-05T01:13:05.844+00:00,202031,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.29,0.0,0.0,4.108,1.857,492.96,222.84,48.31,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,52.6,0.0,0,0,0,0,0,8.0,0.01,104080.29,57424.28,161504.57,0.0,0.0
2026-06-05T01:13:05.940+00:00,202147,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.09,0.0,0.0,4.122,1.854,494.64,222.48,48.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6,0.0,0,0,0,0,0,8.0,0.01,104137.67,57450.09,161587.76,0.0,-2.16
2026-06-05T01:13:06.048+00:00,202264,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.151,1.873,498.12,224.76,48.31,-0.64,0.0,0.0,0.0,0.0,0.0,0.0,53.1,0.0,0,0,0,0,0,8.0,0.01,104195.95,57476.38,161672.33,0.0,2.14
2026-06-05T01:13:06.163+00:00,202380,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.161,1.88,499.32,225.6,49.29,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,52.8,0.0,0,0,0,0,0,8.0,0.01,104253.87,57502.55,161756.42,0.0,8.45
2026-06-05T01:13:06.282+00:00,202497,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.159,1.884,499.08,226.08,47.33,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,52.7,0.0,0,0,0,0,0,8.0,0.01,104312.26,57529.0,161841.27,0.0,-16.75
2026-06-05T01:13:06.397+00:00,202613,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.183,1.878,501.96,225.36,47.58,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,52.8,0.0,0,0,0,0,0,8.0,0.01,104370.49,57555.14,161925.64,0.0,2.16
2026-06-05T01:13:06.572+00:00,202730,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.196,1.877,503.52,225.24,48.06,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,52.8,0.0,0,0,0,0,0,8.0,0.01,104429.4,57581.5,162010.9,0.0,4.1
2026-06-05T01:13:06.670+00:00,202847,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.213,1.874,505.56,224.88,47.82,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,53.1,0.0,0,0,0,0,0,8.0,0.01,104488.55,57607.81,162096.36,0.0,-2.05
2026-06-05T01:13:06.770+00:00,202962,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.234,1.868,508.08,224.16,47.82,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,53.1,0.0,0,0,0,0,0,8.0,0.01,104546.98,57633.59,162180.57,0.0,0.0
2026-06-05T01:13:06.864+00:00,203079,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.247,1.872,509.64,224.64,47.82,-1.01,0.0,0.0,0.0,0.0,0.0,0.0,52.9,0.0,0,0,0,0,0,8.0,0.01,104606.61,57659.87,162266.48,0.0,0.0
2026-06-05T01:13:06.982+00:00,203196,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.259,1.879,511.08,225.48,47.58,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,52.9,0.0,0,0,0,0,0,8.0,0.01,104666.41,57686.25,162352.66,0.0,-2.05
2026-06-05T01:13:07.097+00:00,203313,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.268,1.877,512.16,225.24,47.82,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,52.9,0.0,0,0,0,0,0,8.0,0.01,104726.33,57712.6,162438.93,0.0,2.05
2026-06-05T01:13:07.251+00:00,203428,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.278,1.889,513.36,226.68,48.06,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,53.2,0.0,0,0,0,0,0,8.0,0.01,104785.37,57738.67,162524.04,0.0,2.09
2026-06-05T01:13:07.407+00:00,203545,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.14,0.0,0.0,4.283,1.889,513.96,226.68,48.06,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,53.3,0.0,0,0,0,0,0,8.0,0.01,104845.5,57765.19,162610.69,0.0,0.0
2026-06-05T01:13:07.509+00:00,203662,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.19,0.0,0.0,4.293,1.884,515.16,226.08,48.06,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,53.4,0.0,0,0,0,0,0,8.0,0.01,104905.77,57791.65,162697.42,0.0,0.0
2026-06-05T01:13:07.564+00:00,203779,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.31,1.886,517.2,226.32,44.89,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,53.5,0.0,0,0,0,0,0,8.0,0.01,104966.29,57818.12,162784.41,0.0,-27.09
2026-06-05T01:13:07.682+00:00,203894,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.04,0.0,0.0,4.305,1.882,516.6,225.84,47.82,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,53.5,0.0,0,0,0,0,0,8.0,0.01,105025.69,57844.1,162869.79,0.0,25.48
2026-06-05T01:13:07.797+00:00,204011,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.315,1.878,517.8,225.36,48.06,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,53.2,0.0,0,0,0,0,0,8.0,0.01,105086.28,57870.46,162956.74,0.0,2.05
2026-06-05T01:13:07.916+00:00,204128,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.317,1.878,518.04,225.36,47.82,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,53.2,0.0,0,0,0,0,0,8.0,0.01,105146.89,57896.83,163043.72,0.0,-2.05
2026-06-05T01:13:08.089+00:00,204244,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.19,0.0,0.0,4.33,1.883,519.6,225.96,48.06,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,53.9,0.0,0,0,0,0,0,8.0,0.01,105207.16,57923.04,163130.2,0.0,2.07
2026-06-05T01:13:08.191+00:00,204360,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.335,1.89,520.2,226.8,48.31,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,53.4,0.0,0,0,0,0,0,8.0,0.01,105267.51,57949.35,163216.86,0.0,2.16
2026-06-05T01:13:08.293+00:00,204477,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.04,0.0,0.0,4.339,1.894,520.68,227.28,48.06,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,53.3,0.0,0,0,0,0,0,8.0,0.01,105328.42,57975.94,163304.37,0.0,-2.14
2026-06-05T01:13:08.382+00:00,204594,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.04,0.0,0.0,4.351,1.907,522.12,228.84,48.31,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,53.4,0.0,0,0,0,0,0,8.0,0.01,105389.51,58002.72,163392.23,0.0,2.14
2026-06-05T01:13:08.498+00:00,204710,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.364,1.905,523.68,228.6,47.82,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,53.6,0.0,0,0,0,0,0,8.0,0.01,105450.26,58029.23,163479.49,0.0,-4.22
2026-06-05T01:13:08.616+00:00,204826,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.365,1.909,523.8,229.08,47.82,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,53.9,0.0,0,0,0,0,0,8.0,0.01,105511.02,58055.81,163566.83,0.0,0.0
2026-06-05T01:13:08.765+00:00,204943,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.379,1.904,525.48,228.48,47.58,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,53.9,0.0,0,0,0,0,0,8.0,0.01,105572.5,58082.54,163655.04,0.0,-2.05
2026-06-05T01:13:08.926+00:00,205060,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.399,1.913,527.88,229.56,48.06,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,0,0,0,0,8.0,0.01,105634.26,58109.4,163743.66,0.0,4.1
2026-06-05T01:13:09.024+00:00,205176,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.412,1.921,529.44,230.52,48.06,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,54.3,0.0,0,0,0,0,0,8.0,0.01,105695.68,58136.14,163831.82,0.0,0.0
2026-06-05T01:13:09.083+00:00,205292,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.14,0.0,0.0,4.421,1.93,530.52,231.6,48.06,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,54.2,0.0,0,0,0,0,0,8.0,0.01,105757.22,58163.0,163920.22,0.0,0.0
2026-06-05T01:13:09.198+00:00,205409,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.429,1.926,531.48,231.12,47.82,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,53.6,0.0,0,0,0,0,0,8.0,0.01,105819.4,58190.05,164009.45,0.0,-2.05
2026-06-05T01:13:09.316+00:00,205526,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.436,1.927,532.32,231.24,44.89,-0.28,0.0,0.0,0.0,0.0,0.0,0.0,54.1,0.0,0,0,0,0,0,8.0,0.01,105881.68,58217.1,164098.78,0.0,-25.04
2026-06-05T01:13:09.431+00:00,205642,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.04,0.0,0.0,4.436,1.93,532.32,231.6,48.06,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,53.9,0.0,0,0,0,0,0,8.0,0.01,105943.43,58243.97,164187.4,0.0,27.33
2026-06-05T01:13:09.565+00:00,205758,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.428,1.928,531.36,231.36,48.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,0.0,0,0,0,0,0,8.0,0.01,106005.07,58270.8,164275.87,0.0,0.0
2026-06-05T01:13:09.731+00:00,205875,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.433,1.932,531.96,231.84,48.06,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,53.3,0.0,0,0,0,0,0,8.0,0.01,106067.31,58297.93,164365.24,0.0,0.0
2026-06-05T01:13:09.783+00:00,205991,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.09,0.0,0.0,4.45,1.937,534.0,232.44,48.06,-0.76,0.0,0.0,0.0,0.0,0.0,0.0,53.2,0.0,0,0,0,0,0,8.0,0.01,106129.25,58324.89,164454.15,0.0,0.0
2026-06-05T01:13:09.898+00:00,206108,e49eb1c7-558f-49dc-afd3-75a21e45690f,,10,FAULT,0x0CC0,I2C_TIMEOUT|SENSOR_RANGE|SELFTEST|OVERPRESSURE,0,1,1,0,0,0,0.0,0.0,0.0,4.448,1.941,533.76,232.92,48.06,-0.52,0.0,0.0,0.0,0.0,0.0,0.0,53.5,0.0,0,0,0,0,0,8.0,0.01,106191.7,58352.14,164543.85,0.0,0.0
