timestamp_iso,timestamp_ms,session_id,test_id,state,state_name,fault_flags_hex,fault_list,estop,arm,mode_air,mode_water,charge,discharge,v_alt_V,i_load_A,power_alt_W,i_pump_A,i_comp_A,power_pump_W,power_comp_W,p1_vessel_psi,p2_motor_psi,p_hydro_mbar,temp_water_C,depth_cm,rpm_alt,rpm_water,water_valve_cmd_pct,water_valve_fb_pct,air_pulse_hz,compressor_on,pump_on,air_arm_open,water_valve_open,air_pulsing,v_setpoint_V,energy_alt_J,energy_pump_J,energy_comp_J,energy_input_J,eta_round_trip_pct,dp1_dt_psi_per_s
2026-06-05T00:39:24.267+00:00,5754,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.05,17.521,754.28,4.824,2.87,578.88,344.4,186.38,94.17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,4179.35,983.42,615.97,1599.38,261.31,-5.69
2026-06-05T00:39:24.398+00:00,5884,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.05,17.473,752.21,4.83,2.848,579.6,341.76,185.16,93.8,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,4277.14,1058.76,660.4,1719.16,248.79,-9.38
2026-06-05T00:39:24.525+00:00,6014,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.521,755.16,4.832,2.821,579.84,338.52,185.41,93.92,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,4375.31,1134.14,704.4,1838.55,237.98,1.92
2026-06-05T00:39:24.656+00:00,6145,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.521,755.16,4.827,2.791,579.24,334.92,186.14,94.17,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,4474.23,1210.02,748.28,1958.3,228.48,5.57
2026-06-05T00:39:24.787+00:00,6275,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.15,17.521,756.03,4.854,2.788,582.48,334.56,187.12,94.53,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,4572.52,1285.75,791.77,2077.52,220.1,7.54
2026-06-05T00:39:24.918+00:00,6405,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.521,755.16,4.883,2.783,585.96,333.96,186.87,94.53,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,4670.69,1361.92,835.19,2197.11,212.58,-1.92
2026-06-05T00:39:25.049+00:00,6535,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.521,755.16,4.891,2.768,586.92,332.16,185.89,94.04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,4768.86,1438.22,878.37,2316.59,205.86,-7.54
2026-06-05T00:39:25.177+00:00,6665,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.05,17.424,750.1,4.915,2.768,589.8,332.16,185.41,93.68,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,4866.37,1514.89,921.55,2436.44,199.73,-3.69
2026-06-05T00:39:25.307+00:00,6795,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.521,755.16,4.951,2.764,594.12,331.68,185.89,94.04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,4964.54,1592.13,964.67,2556.8,194.17,3.69
2026-06-05T00:39:25.438+00:00,6925,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.521,755.16,4.997,2.784,599.64,334.08,186.87,94.29,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,5062.71,1670.08,1008.1,2678.18,189.04,7.54
2026-06-05T00:39:25.569+00:00,7054,b4b5c8da-86ec-41c2-8060-c44a5cf223c7,,11,ESTOP,0x0C43,ESTOP|OVERVOLTAGE|I2C_TIMEOUT|SELFTEST|OVERPRESSURE,1,0,0,0,0,0,43.1,17.521,755.16,5.053,2.809,606.36,337.08,186.63,94.53,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,0,0,0,0,8.0,5160.13,1748.3,1051.58,2799.88,184.3,-1.86
